,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
280,2022-02-10,52679.94140625,52903.1484375,52371.9296875,52599.578125,256316700,0.0,0.0
281,2022-02-11,52512.05859375,53630.05078125,52468.03125,53229.26171875,188380600,0.0,0.0
282,2022-02-14,53232.26171875,53232.26171875,52161.671875,52334.73046875,218800100,0.0,0.0
283,2022-02-15,52430.3515625,53520.23046875,52410.2890625,53210.94140625,189081300,0.0,0.0
284,2022-02-16,53188.8984375,53901.91015625,53051.609375,53680.859375,171986900,0.0,0.0
285,2022-02-17,53613.5390625,53680.2890625,52606.9609375,52712.05859375,147050500,0.0,0.0
286,2022-02-18,52723.48828125,52828.51953125,52218.30859375,52281.53125,126987300,0.0,0.0
287,2022-02-21,52281.53125,52302.421875,51762.05078125,52025.1796875,39446100,0.0,0.0
288,2022-02-22,52075.828125,52664.37890625,51928.28125,52600.44921875,186724800,0.0,0.0
289,2022-02-23,52610.62890625,52610.62890625,51252.6484375,51362.94921875,259407900,0.0,0.0
290,2022-02-24,50727.9296875,51589.96875,50003.08984375,51454.05078125,240722300,0.0,0.0
291,2022-02-25,51488.578125,52600.05078125,51439.6484375,52555.6015625,201522500,0.0,0.0
292,2022-02-28,52528.7109375,53600.12109375,51990.91015625,53400.609375,951227400,0.0,0.0
293,2022-03-01,53403.890625,53855.4609375,52880.98046875,53168.8203125,182506700,0.0,0.0
294,2022-03-02,53292.94921875,53610.0703125,53059.01171875,53300.66015625,198225700,0.0,0.0
295,2022-03-03,53297.7890625,54095.6484375,53235.5703125,53528.01171875,216851700,0.0,0.0
296,2022-03-04,53450.5,53450.5,52691.76171875,53322.05078125,226441200,0.0,0.0
297,2022-03-07,53354.94140625,53354.94140625,51884.078125,52312.609375,239255300,0.0,0.0
298,2022-03-08,52393.4609375,53555.91015625,52096.01171875,53288.23046875,266746200,0.0,0.0
299,2022-03-09,53202.30078125,54000.03125,53202.30078125,53911.76171875,221895300,0.0,0.0
300,2022-03-10,53802.94921875,54019.4296875,53316.01953125,53387.62109375,189252400,0.0,0.0
301,2022-03-11,53514.8203125,53806.2109375,53181.6796875,53300.69921875,152584900,0.0,0.0
302,2022-03-14,53300.69921875,53300.69921875,52427.578125,52807.62109375,242372000,0.0,0.0
303,2022-03-15,52735.69140625,53121.390625,52437.05078125,53010.01171875,324397600,0.0,0.0
304,2022-03-16,52997.109375,53939.87890625,52997.109375,53411.87890625,239444000,0.0,0.0
305,2022-03-17,53456.48046875,54447.0390625,53277.421875,54364.51171875,186804900,0.0,0.0
306,2022-03-18,54413.91015625,55788.87109375,53815.4296875,55467.05859375,770890800,0.0,0.0
307,2022-03-22,55468.109375,55902.28125,55205.640625,55722.48046875,244986500,0.0,0.0
308,2022-03-23,55634.9609375,55712.8203125,55026.421875,55154.6796875,155675600,0.0,0.0
309,2022-03-24,55198.5390625,55907.48828125,54990.0703125,55829.859375,163274100,0.0,0.0
310,2022-03-25,55833.1484375,55850.828125,55004.37890625,55436.05078125,145206600,0.0,0.0
311,2022-03-28,55436.44921875,55779.73046875,55335.859375,55685.140625,122106400,0.0,0.0
312,2022-03-29,55590.46875,56276.390625,55517.3203125,56111.2109375,244298600,0.0,0.0
313,2022-03-30,56129.46875,56174.55859375,55526.96875,55814.98828125,214854100,0.0,0.0
314,2022-03-31,55811.3984375,56730.53125,55811.3984375,56536.6796875,226310800,0.0,0.0
315,2022-04-01,56530.55859375,57064.16015625,56274.78125,56609.5390625,184368800,0.0,0.0
316,2022-04-04,56610.03125,56783.6796875,56181.33984375,56313.2109375,102837400,0.0,0.0
317,2022-04-05,56218.23046875,56296.12109375,55395.01171875,55547.2890625,179414900,0.0,0.0
318,2022-04-06,55562.96875,55851.26171875,55323.0,55438.73046875,188733200,0.0,0.0
319,2022-04-07,55494.69921875,55646.2890625,55195.51171875,55280.58984375,241694700,0.0,0.0
320,2022-04-08,55338.640625,55350.05859375,54591.73046875,54687.25,117204900,0.0,0.0
321,2022-04-11,54678.05078125,54678.05078125,54279.6484375,54463.828125,115515000,0.0,0.0
322,2022-04-12,54624.30078125,54809.109375,53750.828125,53907.25,186074800,0.0,0.0
323,2022-04-13,53976.8203125,54414.12109375,53697.421875,54172.62109375,102401200,0.0,0.0
324,2022-04-18,54172.62109375,54582.7890625,54063.78125,54139.69140625,101327700,0.0,0.0
325,2022-04-19,54219.609375,54718.33984375,54175.48046875,54633.76171875,154399600,0.0,0.0
326,2022-04-20,54676.05859375,54695.19140625,53771.48828125,53831.0390625,185718700,0.0,0.0
327,2022-04-21,53997.671875,54329.3203125,53077.98828125,53267.30859375,154712000,0.0,0.0
328,2022-04-22,53258.3203125,53641.01171875,53027.19921875,53191.78125,143319000,0.0,0.0
329,2022-04-25,53183.12109375,53183.12109375,52509.44921875,52640.828125,183382500,0.0,0.0
330,2022-04-26,52699.1796875,52894.05078125,52324.66015625,52512.7109375,185412800,0.0,0.0
331,2022-04-27,52627.1796875,52807.08984375,52212.640625,52351.2109375,160228000,0.0,0.0
332,2022-04-28,52792.51953125,52793.87109375,51658.109375,52614.171875,231710500,0.0,0.0
333,2022-04-29,52502.5,52809.37890625,51315.0390625,51417.96875,214867600,0.0,0.0
334,2022-05-02,51426.26953125,51922.7109375,51125.71875,51887.46875,128409600,0.0,0.0
335,2022-05-03,51896.171875,51896.8515625,50954.98828125,51066.55859375,161134800,0.0,0.0
336,2022-05-04,51032.23828125,51565.6015625,50588.921875,51432.62890625,149755900,0.0,0.0
337,2022-05-05,51264.609375,51264.609375,50357.55078125,50529.94921875,202483000,0.0,0.0
338,2022-05-06,50435.609375,50435.609375,49451.28125,49541.80859375,163382400,0.0,0.0
339,2022-05-09,49419.01953125,49419.01953125,48669.2109375,49057.4609375,161518100,0.0,0.0
340,2022-05-10,49149.19140625,49435.5390625,49005.01171875,49115.859375,257006900,0.0,0.0
341,2022-05-11,49087.26171875,49618.3515625,49005.890625,49276.23046875,234792100,0.0,0.0
342,2022-05-12,49061.12109375,49732.05078125,48701.25,49309.3203125,249591800,0.0,0.0
343,2022-05-13,49486.109375,49726.51953125,49127.2890625,49579.8984375,212868300,0.0,0.0
344,2022-05-16,49604.94921875,50823.0390625,49472.51171875,50563.98046875,177674700,0.0,0.0
345,2022-05-17,50781.7890625,51634.19140625,50739.66015625,51464.03125,204554800,0.0,0.0
346,2022-05-18,51390.51953125,51390.51953125,49990.48828125,50394.03125,304797400,0.0,0.0
347,2022-05-19,50212.98046875,51590.328125,50050.4609375,51289.91015625,238825200,0.0,0.0
348,2022-05-20,51512.44921875,51868.44140625,51326.9296875,51518.30078125,202798600,0.0,0.0
349,2022-05-23,51621.71875,51989.01953125,51341.19140625,51376.890625,139723000,0.0,0.0
350,2022-05-24,51149.46875,51374.3984375,50866.1484375,51304.0390625,241737800,0.0,0.0
351,2022-05-25,51243.94921875,52082.46875,51216.98828125,51717.0703125,281231100,0.0,0.0
352,2022-05-26,52203.69140625,52295.3203125,52058.3203125,52143.0,183854400,0.0,0.0
353,2022-05-27,52154.25,52617.30859375,51871.921875,52463.55078125,172807100,0.0,0.0
354,2022-05-30,52438.7890625,52745.98046875,51922.46875,52162.078125,83107700,0.0,0.0
355,2022-05-31,52116.37109375,52290.1796875,51269.51953125,51752.53125,1347137000,0.0,0.0
356,2022-06-01,51739.87109375,51820.6796875,51309.58984375,51506.1484375,173881500,0.0,0.0
357,2022-06-02,51522.1796875,51545.51953125,50641.78125,50971.37890625,193382200,0.0,0.0
358,2022-06-03,50874.171875,50919.37890625,50482.8515625,50689.05078125,154569900,0.0,0.0
359,2022-06-06,50723.91015625,51029.28125,50014.671875,50060.53125,116109400,0.0,0.0
360,2022-06-07,49840.71875,50183.8203125,49409.73046875,50139.19921875,138432800,0.0,0.0
361,2022-06-08,50088.94140625,50192.359375,49629.03125,49819.30078125,165133200,0.0,0.0
362,2022-06-09,49854.73046875,50012.62109375,49229.80859375,49290.21875,154551700,0.0,0.0
363,2022-06-10,49147.19921875,49147.19921875,48398.78125,48471.51953125,137514100,0.0,0.0
364,2022-06-13,48408.19921875,48717.671875,47775.83984375,48445.30078125,251393900,0.0,0.0
365,2022-06-14,48557.46875,48677.109375,48083.16015625,48164.46875,191851500,0.0,0.0
366,2022-06-15,48388.1484375,48610.30078125,48137.6484375,48344.96875,175223100,0.0,0.0
367,2022-06-16,48202.44921875,48202.44921875,47323.359375,47558.51171875,212049600,0.0,0.0
368,2022-06-17,47682.91015625,48156.7109375,47488.30078125,48016.23046875,732174800,0.0,0.0
369,2022-06-20,47996.71875,48007.21875,47680.1484375,47780.71875,40474000,0.0,0.0
370,2022-06-21,47761.48046875,48321.171875,47732.421875,48104.37890625,131257800,0.0,0.0
371,2022-06-22,47878.140625,47878.140625,47076.26953125,47144.359375,146701200,0.0,0.0
372,2022-06-23,47175.6796875,47222.62109375,46547.2109375,46657.87890625,157675800,0.0,0.0
373,2022-06-24,46642.41015625,47852.91015625,46344.94140625,47741.5,175537000,0.0,0.0
374,2022-06-27,47781.3515625,48390.859375,47696.421875,48294.828125,124213200,0.0,0.0
375,2022-06-28,48363.7890625,48796.23046875,48049.8984375,48435.44921875,181975500,0.0,0.0
376,2022-06-29,48446.2890625,48532.6796875,47916.8515625,48061.609375,170560000,0.0,0.0
377,2022-06-30,47918.62890625,47918.62890625,47188.28125,47524.44921875,228806100,0.0,0.0
378,2022-07-01,47543.3515625,47910.6796875,47135.1796875,47743.1484375,94921000,0.0,0.0
379,2022-07-04,47740.3203125,48584.140625,47705.26953125,48036.37890625,39309500,0.0,0.0
380,2022-07-05,47987.58984375,47987.58984375,46940.921875,47503.21875,140760700,0.0,0.0
381,2022-07-06,47572.94140625,47778.94921875,47292.08984375,47722.2890625,139454100,0.0,0.0
382,2022-07-07,47828.33984375,48056.9296875,47311.98046875,47374.37890625,200398800,0.0,0.0
383,2022-07-08,47214.7109375,47624.08984375,46927.0703125,47582.109375,120673200,0.0,0.0
384,2022-07-11,47541.4609375,47572.58984375,47182.8984375,47369.890625,88214700,0.0,0.0
385,2022-07-12,47310.80078125,47800.359375,47310.80078125,47651.51953125,159926100,0.0,0.0
386,2022-07-13,47448.30859375,47706.140625,46882.1484375,47461.3515625,196275800,0.0,0.0
387,2022-07-14,47325.5390625,47357.109375,46581.3203125,46741.30859375,149203900,0.0,0.0
388,2022-07-15,46819.37890625,47121.12109375,46691.76171875,47075.87109375,83235300,0.0,0.0
389,2022-07-18,47198.01171875,47482.75,46855.2109375,46923.19921875,84307500,0.0,0.0
390,2022-07-19,47090.23046875,47511.1484375,46805.890625,47259.23046875,123132600,0.0,0.0
391,2022-07-20,47213.01953125,47348.421875,46964.390625,47132.48828125,109174900,0.0,0.0
392,2022-07-21,47223.1015625,47488.28125,46767.73828125,47416.37109375,118342500,0.0,0.0
393,2022-07-22,47477.69140625,47595.7890625,47165.37890625,47264.859375,110077800,0.0,0.0
394,2022-07-25,47254.55078125,47577.44140625,47154.21875,47202.640625,97196700,0.0,0.0
395,2022-07-26,47217.37890625,47265.859375,46485.578125,46674.30078125,146328800,0.0,0.0
396,2022-07-27,46794.69140625,46919.55859375,46164.26953125,46842.921875,171553400,0.0,0.0
397,2022-07-28,46846.390625,48174.26953125,46846.390625,48112.26953125,155700600,0.0,0.0
398,2022-07-29,48057.7890625,48338.8984375,48017.05859375,48144.328125,231038800,0.0,0.0
399,2022-08-01,48094.46875,48417.03125,47321.53125,47384.55859375,140579600,0.0,0.0
400,2022-08-02,47378.3515625,47429.0390625,46639.109375,46902.69140625,170767900,0.0,0.0
401,2022-08-03,46997.328125,47218.05078125,46742.94140625,46989.609375,177168600,0.0,0.0
402,2022-08-04,47063.01171875,47870.48046875,46528.0,46916.171875,183020000,0.0,0.0
403,2022-08-05,46688.19140625,47023.76171875,46283.75,46723.4296875,137289900,0.0,0.0
404,2022-08-08,46787.91015625,47422.37109375,46787.91015625,47354.859375,162831900,0.0,0.0
405,2022-08-09,47148.12890625,47349.44140625,47050.1796875,47241.80859375,141712900,0.0,0.0
406,2022-08-10,47349.5703125,48311.921875,47349.5703125,47808.2109375,182307700,0.0,0.0
407,2022-08-11,47876.66015625,48536.66015625,47691.078125,48460.55078125,203934500,0.0,0.0
408,2022-08-12,48546.98828125,48909.171875,48429.69140625,48853.37109375,119225000,0.0,0.0
409,2022-08-15,48770.30859375,48896.1015625,48595.12890625,48638.359375,92224300,0.0,0.0
410,2022-08-16,48624.94921875,48944.48828125,48537.37890625,48801.6796875,156297900,0.0,0.0
411,2022-08-17,48786.30078125,48828.890625,48406.44140625,48734.0390625,128935100,0.0,0.0
412,2022-08-18,48796.890625,48796.890625,48270.23046875,48729.80078125,104554100,0.0,0.0
413,2022-08-19,48677.98046875,48698.03125,48386.4296875,48463.26171875,92410900,0.0,0.0
414,2022-08-22,48366.140625,48464.21875,47842.62109375,48016.609375,123130500,0.0,0.0
415,2022-08-23,48062.0703125,48180.98046875,47738.859375,47974.03125,135145100,0.0,0.0
416,2022-08-24,47936.37890625,48133.71875,47393.078125,47449.73046875,109536100,0.0,0.0
417,2022-08-25,47449.6796875,47830.58984375,47320.51171875,47724.23828125,109286200,0.0,0.0
418,2022-08-26,47711.01953125,47754.3203125,46992.75,47272.109375,87461400,0.0,0.0
419,2022-08-29,47105.8984375,47105.8984375,46247.28125,46322.1015625,137708400,0.0,0.0
420,2022-08-30,46336.96875,46398.46875,45671.2109375,45922.05078125,121982300,0.0,0.0
421,2022-08-31,45909.890625,46055.171875,44844.1796875,44919.21875,508029500,0.0,0.0
422,2022-09-01,44851.23046875,45701.46875,44518.73046875,45383.8515625,176982700,0.0,0.0
423,2022-09-02,45811.16015625,46166.5390625,45543.7890625,45888.62890625,135191700,0.0,0.0
424,2022-09-05,45905.859375,46087.30859375,45535.62890625,46026.078125,19206900,0.0,0.0
425,2022-09-06,46084.83984375,46196.98828125,45645.76171875,45902.890625,133687400,0.0,0.0
426,2022-09-07,45870.98046875,46169.4609375,45482.76953125,46056.96875,153894000,0.0,0.0
427,2022-09-08,46170.0703125,46381.12109375,45834.3515625,46283.33984375,127710900,0.0,0.0
428,2022-09-09,46435.3984375,47072.98828125,46412.05078125,47042.94140625,97818900,0.0,0.0
429,2022-09-12,47168.109375,47944.6015625,47124.62109375,47860.48046875,117725700,0.0,0.0
430,2022-09-13,47671.98828125,47826.640625,46981.96875,47039.73828125,180099200,0.0,0.0
431,2022-09-14,47063.0703125,47236.421875,46709.578125,46745.1484375,167995700,0.0,0.0
432,2022-09-15,46742.109375,47027.5,46545.12890625,46769.78125,784062000,0.0,0.0
433,2022-09-19,46712.12890625,46863.53125,46098.859375,46793.58984375,201318000,0.0,0.0
434,2022-09-20,46983.03125,47284.140625,46613.25,47068.53125,220064400,0.0,0.0
435,2022-09-21,47111.328125,47432.51953125,46906.30859375,46992.51171875,198285100,0.0,0.0
436,2022-09-22,46957.62890625,46957.62890625,46154.87109375,46324.921875,139049400,0.0,0.0
437,2022-09-23,46149.08984375,46151.671875,45069.01953125,45395.94140625,150708000,0.0,0.0
438,2022-09-26,45410.859375,45514.5,44740.05078125,44808.55859375,123142600,0.0,0.0
439,2022-09-27,44886.44921875,45309.87109375,44811.6484375,45006.109375,130316900,0.0,0.0
440,2022-09-28,45045.0390625,45826.94921875,44841.51171875,45442.2109375,197478500,0.0,0.0
441,2022-09-29,45293.8984375,45626.6015625,44764.26953125,45102.55078125,154766900,0.0,0.0
442,2022-09-30,45094.6796875,45300.2890625,44558.80859375,44626.80078125,200732700,0.0,0.0
443,2022-10-03,44779.19921875,45501.0,44686.640625,45429.75,197701400,0.0,0.0
444,2022-10-04,45644.03125,46139.1796875,45553.2890625,46046.578125,178324500,0.0,0.0
445,2022-10-05,45957.37109375,45957.37109375,45553.55859375,45845.828125,163777800,0.0,0.0
446,2022-10-06,45853.6796875,46654.91015625,45787.3203125,46326.6796875,185451400,0.0,0.0
447,2022-10-07,46176.51953125,46176.51953125,45630.0703125,45728.87109375,152493900,0.0,0.0
448,2022-10-10,45688.1484375,46077.08984375,45388.6015625,45457.12109375,98822100,0.0,0.0
449,2022-10-11,45418.55859375,46245.01953125,45026.4296875,45792.98828125,177457300,0.0,0.0
450,2022-10-12,45759.2890625,46114.28125,45501.73046875,45679.83984375,182445600,0.0,0.0
451,2022-10-13,45467.4296875,46074.3984375,45040.421875,45766.94140625,211616800,0.0,0.0
452,2022-10-14,45859.01171875,46062.58984375,45380.1796875,45443.3515625,161594500,0.0,0.0
453,2022-10-17,45633.30078125,46437.80078125,45616.0,46220.71875,182073800,0.0,0.0
454,2022-10-18,46395.19921875,46699.4609375,46116.390625,46309.23046875,218525800,0.0,0.0
455,2022-10-19,46306.3203125,46439.01171875,46010.76171875,46217.44140625,180149200,0.0,0.0
456,2022-10-20,46299.80859375,46517.33984375,45914.578125,46315.41015625,300035500,0.0,0.0
457,2022-10-21,46351.0390625,47172.328125,46306.7109375,47120.078125,185022300,0.0,0.0
458,2022-10-24,47088.171875,47967.140625,47065.421875,47765.23828125,187700900,0.0,0.0
459,2022-10-25,47707.6015625,48682.05859375,47558.73046875,48641.26953125,257303800,0.0,0.0
460,2022-10-26,48596.48046875,49408.26953125,48501.55078125,49327.109375,309657400,0.0,0.0
461,2022-10-27,49293.76953125,49361.578125,48805.41015625,48892.55859375,228084700,0.0,0.0
462,2022-10-28,48896.359375,49131.390625,48482.8984375,49086.30078125,130269800,0.0,0.0
463,2022-10-31,49110.671875,49990.94140625,48873.171875,49922.30078125,188740200,0.0,0.0
464,2022-11-01,50004.421875,50905.671875,50004.421875,50864.8515625,184332800,0.0,0.0
465,2022-11-03,50653.87109375,50653.87109375,49431.48046875,50215.87109375,256662200,0.0,0.0
466,2022-11-04,50565.16015625,51319.87890625,50530.19921875,51173.75,145797800,0.0,0.0
467,2022-11-07,51166.859375,51547.48046875,50540.03125,50760.171875,174276800,0.0,0.0
468,2022-11-08,50773.9609375,51093.05078125,50510.83984375,50888.46875,198409900,0.0,0.0
469,2022-11-09,50822.640625,51232.91015625,50333.12109375,50545.76171875,180419300,0.0,0.0
470,2022-11-10,50953.171875,51541.62890625,50839.37109375,51031.7109375,173193500,0.0,0.0
471,2022-11-11,51086.48046875,52126.8984375,51086.48046875,51959.19921875,194494200,0.0,0.0
472,2022-11-14,51915.62890625,52016.44140625,51565.3515625,51785.12890625,187694100,0.0,0.0
473,2022-11-15,51985.33984375,52457.140625,51369.30859375,51655.6796875,151830700,0.0,0.0
474,2022-11-16,51526.390625,51710.640625,51362.578125,51544.94140625,174857500,0.0,0.0
475,2022-11-17,51377.05078125,51559.41015625,51057.37890625,51360.87109375,145243200,0.0,0.0
476,2022-11-18,51468.578125,52040.03125,51326.890625,51569.71875,266751800,0.0,0.0
477,2022-11-22,51614.16015625,52371.01953125,51579.28125,51760.5390625,221256400,0.0,0.0
478,2022-11-23,51710.01953125,52258.73046875,51710.01953125,51993.94921875,161114500,0.0,0.0
479,2022-11-24,51990.609375,52245.078125,51714.1796875,51979.01171875,28413500,0.0,0.0
480,2022-11-25,51968.3203125,51968.3203125,51289.91015625,51668.640625,74038400,0.0,0.0
481,2022-11-28,51619.80859375,52120.23046875,51030.8984375,51081.328125,132152000,0.0,0.0
482,2022-11-29,51044.4296875,51237.91015625,50111.48828125,50174.05859375,164540000,0.0,0.0
483,2022-11-30,50200.9296875,51800.359375,50125.80859375,51684.859375,741512300,0.0,0.0
484,2022-12-01,51649.6015625,51811.171875,51027.578125,51457.55078125,185457400,0.0,0.0
485,2022-12-02,51407.9609375,51647.8515625,51030.4296875,51234.37109375,153348400,0.0,0.0
486,2022-12-05,51197.73046875,51298.01171875,50715.01171875,50799.4609375,105068700,0.0,0.0
487,2022-12-06,50683.1015625,51481.80859375,50494.62890625,51020.6484375,149912000,0.0,0.0
488,2022-12-07,51044.03125,51311.3984375,50645.19140625,50725.9609375,141194800,0.0,0.0
489,2022-12-08,50721.5,51298.859375,50721.5,51078.69921875,123034000,0.0,0.0
490,2022-12-09,51170.62109375,51170.890625,50423.73828125,50466.25,121540600,0.0,0.0
491,2022-12-13,50638.8203125,51084.44140625,50240.44921875,50333.1015625,284653100,0.0,0.0
492,2022-12-14,50430.94140625,50452.640625,49781.71875,50047.69921875,170810200,0.0,0.0
493,2022-12-15,49972.94921875,49976.48828125,49281.23046875,49342.33984375,278214000,0.0,0.0
494,2022-12-16,49361.51171875,49686.7890625,49113.7109375,49630.1484375,377277200,0.0,0.0
495,2022-12-19,49694.69140625,50058.30078125,49534.6484375,49946.1015625,96795700,0.0,0.0
496,2022-12-20,49978.44921875,50406.5703125,49978.44921875,50139.421875,101775700,0.0,0.0
497,2022-12-21,50182.328125,50791.37890625,50034.8515625,50426.26171875,96007300,0.0,0.0
498,2022-12-22,50455.890625,50518.0,49648.109375,50097.21875,84251200,0.0,0.0
499,2022-12-23,50052.48046875,50759.66015625,49864.6484375,50578.08984375,74942400,0.0,0.0
500,2022-12-26,50530.62890625,50712.390625,50211.37109375,50273.890625,11411000,0.0,0.0
501,2022-12-27,50305.69921875,50838.6484375,50277.12109375,50440.01953125,54768700,0.0,0.0
502,2022-12-28,50432.78125,50491.08984375,49605.37890625,49648.2109375,73263800,0.0,0.0
503,2022-12-29,49708.671875,50209.7890625,49461.51953125,49517.859375,63993800,0.0,0.0
504,2022-12-30,49524.328125,49619.33984375,48383.19921875,48463.859375,119821400,0.0,0.0
505,2023-01-02,48506.0390625,49136.94140625,48478.94140625,48993.23828125,10617600,0.0,0.0
506,2023-01-03,48970.55078125,49180.19140625,48881.98828125,49050.4609375,64955500,0.0,0.0
507,2023-01-04,49013.30859375,50388.609375,48966.12109375,50161.26953125,113054700,0.0,0.0
508,2023-01-05,50150.76953125,50971.66015625,50077.71875,50805.2109375,139834800,0.0,0.0
509,2023-01-06,50800.83984375,52004.828125,50618.30859375,51730.5,109031000,0.0,0.0
510,2023-01-09,51770.1015625,52460.48046875,51744.83984375,52280.05078125,126915200,0.0,0.0
511,2023-01-10,52297.7109375,52564.109375,52180.8515625,52344.01953125,131270700,0.0,0.0
512,2023-01-11,52348.44921875,53508.75,52348.44921875,53209.0,155651700,0.0,0.0
513,2023-01-12,53228.44921875,53859.0,53215.51171875,53593.859375,173800900,0.0,0.0
514,2023-01-13,53564.9296875,53903.8984375,53371.6484375,53576.71875,128172400,0.0,0.0
515,2023-01-16,53591.87890625,53720.859375,53336.33984375,53631.890625,46998100,0.0,0.0
516,2023-01-17,53580.0,53580.0,52936.91015625,53128.96875,132114900,0.0,0.0
517,2023-01-18,53256.25,53590.4296875,53150.78125,53218.828125,133000900,0.0,0.0
518,2023-01-19,53215.41015625,53783.609375,53070.78125,53382.6484375,154775500,0.0,0.0
519,2023-01-20,53430.2109375,54112.359375,53201.6796875,53947.0390625,121184400,0.0,0.0
520,2023-01-23,53965.28125,54810.94921875,53943.0,54341.25,115614600,0.0,0.0
521,2023-01-24,54392.66015625,55071.578125,54392.66015625,54870.5,142789100,0.0,0.0
522,2023-01-25,54878.5,54972.1796875,54474.62890625,54871.359375,148445100,0.0,0.0
523,2023-01-26,54885.71875,55309.62109375,54866.19921875,55164.01171875,131941600,0.0,0.0
524,2023-01-27,55188.8515625,55309.96875,54650.609375,54774.91015625,142811800,0.0,0.0
525,2023-01-30,54767.41015625,54795.91015625,54400.7890625,54521.4296875,121761800,0.0,0.0
526,2023-01-31,54480.51953125,54683.828125,54244.71875,54564.26953125,248463200,0.0,0.0
527,2023-02-01,54555.91015625,55072.23046875,54410.37109375,55018.91015625,148364300,0.0,0.0
528,2023-02-02,55040.19140625,55173.578125,53733.69921875,53874.91015625,160007000,0.0,0.0
529,2023-02-03,53833.73046875,54186.1015625,53737.609375,54049.05078125,183416400,0.0,0.0
530,2023-02-07,54001.55859375,54079.48828125,53238.140625,53335.51171875,195440800,0.0,0.0
531,2023-02-08,53276.7890625,53566.6484375,52578.03125,53125.01171875,165032900,0.0,0.0
532,2023-02-09,53229.6015625,53460.8984375,52684.640625,52801.4296875,134110600,0.0,0.0
533,2023-02-10,52850.48828125,52880.671875,52141.140625,52482.01953125,156046900,0.0,0.0
534,2023-02-13,52476.2890625,53286.83984375,52473.6796875,53050.828125,145585400,0.0,0.0
535,2023-02-14,53225.19921875,53395.80078125,52466.078125,52663.12109375,226066600,0.0,0.0
536,2023-02-15,52577.8984375,53486.51171875,52463.890625,53422.23828125,202987100,0.0,0.0
537,2023-02-16,53536.62890625,54143.609375,53327.0390625,54015.8203125,159906900,0.0,0.0
538,2023-02-17,53927.03125,53993.51171875,53483.73828125,53789.640625,151560000,0.0,0.0
539,2023-02-20,53832.19140625,54006.76953125,53823.33984375,53908.55078125,22508100,0.0,0.0
540,2023-02-21,53882.390625,54087.19140625,52960.3203125,53239.94921875,175824900,0.0,0.0
541,2023-02-22,53266.9296875,53448.44140625,52820.5,53180.98828125,187947000,0.0,0.0
542,2023-02-23,53274.140625,53345.58984375,52789.078125,53085.7109375,184956000,0.0,0.0
543,2023-02-24,53055.6796875,53055.6796875,52420.640625,52686.23828125,141885800,0.0,0.0
544,2023-02-27,52739.421875,53195.55859375,52599.359375,53013.62109375,129313000,0.0,0.0
545,2023-02-28,52964.671875,53048.08984375,52495.859375,52758.05859375,557285900,0.0,0.0
546,2023-03-01,52720.3984375,53717.140625,52658.55859375,53473.4609375,160010700,0.0,0.0
547,2023-03-02,53503.58984375,53583.4296875,53014.73828125,53329.53125,168720500,0.0,0.0
548,2023-03-03,53381.21875,54409.37109375,53347.6015625,54182.26953125,179820700,0.0,0.0
549,2023-03-06,54146.1015625,54326.109375,53889.69140625,53924.19140625,133175400,0.0,0.0
550,2023-03-07,53892.01953125,53902.62109375,53006.44140625,53068.73046875,191127900,0.0,0.0
551,2023-03-08,53099.640625,53440.5,53067.3984375,53388.66015625,128080500,0.0,0.0
552,2023-03-09,53390.05078125,53740.890625,53287.5,53426.76953125,185544000,0.0,0.0
553,2023-03-10,53478.1796875,53507.140625,52716.9609375,52794.53125,159728500,0.0,0.0
554,2023-03-13,52788.2890625,53615.078125,52227.171875,53012.25,185734500,0.0,0.0
555,2023-03-14,53065.6796875,53486.7109375,52644.23828125,52691.66015625,176792200,0.0,0.0
556,2023-03-15,52547.3203125,52689.3984375,51860.328125,52085.6015625,158520400,0.0,0.0
557,2023-03-16,52156.19140625,52876.44140625,52113.640625,52505.69921875,152652700,0.0,0.0
558,2023-03-17,52505.609375,52656.41015625,51814.6796875,51925.609375,786817800,0.0,0.0
559,2023-03-21,52282.98046875,52786.6796875,52131.37890625,52652.6484375,156817200,0.0,0.0
560,2023-03-22,52670.640625,53019.2109375,52485.37109375,52550.3984375,174005300,0.0,0.0
561,2023-03-23,52589.98046875,53089.109375,52556.1796875,52827.9296875,148945100,0.0,0.0
562,2023-03-24,52691.03125,52938.25,52415.19140625,52771.12109375,144755400,0.0,0.0
563,2023-03-27,52792.75,53080.5390625,52740.78125,52851.421875,154251700,0.0,0.0
564,2023-03-28,52894.390625,53705.37890625,52807.48046875,53209.1015625,168610900,0.0,0.0
565,2023-03-29,53259.37890625,53942.94921875,53202.53125,53882.94921875,179199200,0.0,0.0
566,2023-03-30,53878.23828125,54468.5703125,53874.98046875,54198.94140625,186356800,0.0,0.0
567,2023-03-31,54233.25,54604.0703125,53828.55859375,53904.0,242075000,0.0,0.0
568,2023-04-03,54037.671875,54040.48046875,53611.26953125,53896.3515625,84719200,0.0,0.0
569,2023-04-04,53913.1015625,54532.078125,53810.9296875,54176.01171875,97863900,0.0,0.0
570,2023-04-05,54171.16015625,54230.66015625,53308.0703125,53498.390625,73152200,0.0,0.0
571,2023-04-10,53473.7109375,54310.078125,53446.671875,54246.53125,0,0.0,0.0
572,2023-04-11,53964.23828125,54775.80859375,53964.23828125,54604.62890625,162207200,0.0,0.0
